Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Colombia,COL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,309.495,300.392,291.089,281.629,275.218,269.212,264.721,262.282,260.572,259.477,258.548,256.053,253.522,252.484,248.81,245.598,243.389,240.783,239.135,237.782,235.392,234.745,233.111,234.188,235.906,260.912,244.487,252.045,258.863,262.116,265.112,264.313,261.802,256.138,251.645,247.129,245.113,242.298,240.59,238.17,232.155,228.275,219.658,210.221,203.565,196.049,189.986,184.985,177.216,169.218,164.817,160.142,155.564,151.666,148.231,145.399,143.184,141.091,141.458,142.284,166.27,212.26,
Comoros,COM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,481.789,478.622,473.889,472.623,469.071,463.521,462.874,460.731,457.699,454.755,450.611,445.744,439.208,432.722,424.769,442.737,414.087,408.223,402.195,394.722,388.755,382.64,375.331,370.724,365.176,358.249,351.908,346.364,338.678,341.324,327.209,324.165,319.818,316.229,311.098,311.569,307.707,319.647,315.185,309.965,308.264,302.46,304.255,302.343,303.249,304.012,299.541,300.406,294.253,294.871,289.763,288.773,282.022,281.391,275.494,275.358,268.429,268.49,263.567,262.808,262.788,280.901,
Cabo Verde,CPV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,449.305,431.868,416.616,399.016,386.544,373.226,358.472,355.767,352.431,346.121,343.551,348.854,352.822,347.022,335.308,315.4,304.081,291.223,280.041,272.319,263.674,266.993,269.019,274.751,280.833,275.429,272.662,268.372,265.271,264.813,262.138,263.595,262.251,265.528,269.261,291.824,273.139,272.771,266.097,266.157,265.237,246.257,239.94,232.484,228.898,213.133,222.929,216.889,212.941,211.207,203.978,193.617,182.879,185.747,185.294,196.447,181.065,169.145,181.839,179.193,192.178,203.608,
Costa Rica,CRI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,247.832,242.815,242.616,236.26,235.574,232.069,218.707,212.911,208.625,207.503,202.938,193.223,190.811,176.517,177.787,167.95,160.717,154.357,145.719,146.942,145.852,130.52,125.804,120.007,122.766,125.877,121.127,119.513,117.037,118.638,114.401,113.436,114.859,115.283,117.1,120.707,117.172,118.264,119.102,119.847,115.195,116.016,113.194,113.243,111.662,111.684,114.608,115.727,117.855,116.132,115.242,108.206,108.638,107.356,113.897,110.191,106.184,104.695,104.507,103.413,110.686,134.444,
Caribbean small states,CSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,286.838571,284.4795755,281.022567,274.6947659,269.9451279,269.1700035,267.5800431,267.7452403,269.6284488,270.6380498,269.1215148,269.3425804,268.3109391,264.7153465,255.2036307,254.7816922,254.8115366,250.6049988,243.8926772,241.196217,237.9540148,233.2128425,231.1401665,230.3525601,229.8416618,228.9029929,226.1337488,223.0852648,219.4055519,217.2359399,214.97746,216.0039212,216.0958266,215.5073836,219.9272002,220.1619652,225.5110297,226.8235559,229.8411492,232.1051676,231.2174617,232.6573792,233.0353524,237.7320533,234.0601219,230.5799047,225.9251743,219.3041973,216.8849066,208.1542011,205.0243241,198.6694077,190.4838961,188.4762174,191.419529,196.7018182,200.9093335,202.1623168,205.1136311,204.2666238,205.286361,226.6178444,
Cuba,CUB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,195.763,197.34,191.199,191.773,186.503,183.647,180.44,177.018,173.546,170.137,166.927,163.968,161.511,159.689,158.673,158.629,159.471,160.892,162.452,163.78,164.413,164.319,163.876,163.48,163.516,164.341,165.938,167.916,169.855,171.309,171.827,171.28,169.895,167.93,165.642,163.28,160.933,158.509,155.902,153.006,149.72,146.11,142.427,138.903,135.744,133.133,131.14,129.69,128.698,128.076,127.738,127.645,127.807,128.216,128.844,129.661,130.554,131.226,131.328,130.627,130.806,175.323,
Curacao,CUW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,241.17,242.752,237.272,237.444,236.233,232.055,230.901,224.358,223.542,223.71,217.256,216.436,216.84,207.172,207.348,207.297,198.125,197.477,196.887,190.3,188.957,187.718,186.427,185.366,185.464,176.392,175.535,174.543,173.981,173.683,171.77,171.007,170.141,169.096,168.413,167.728,166.713,165.868,164.733,163.221,161.855,161.803,160.719,158.869,159.176,157.539,157.844,156.417,156.21,154.338,148.992,145.606,139.797,137.842,141.159,140.918,144.968,140.272,140.571,140.861,141.039,148.826,
Cayman Islands,CYM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,266.209,259.501,252.451,330.694,325.222,232.768,227.502,224.868,219.17,218.447,213.644,208.383,204.728,199.087,686.328,197.865,191.023,189.772,183.137,180.485,179.437,178,177.834,169.948,171.589,167.597,164.611,160.927,160.352,154.395,150.175,146.479,142.805,138.357,134.853,132.505,128.409,125.741,123.356,120.82,117.36,113.675,109.878,107.598,105.907,104.754,101.976,98.245,96.7,93.729,90.736,86.822,83.245,80.092,76.363,74.01,74.143,71.269,67.594,67.953,69.678,66.897,
Czechia,CZE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,200.651,193.648,201.7,200.035,196.71,199.171,197.379,202.886,212.57,223.445,225.457,221.463,214.321,216.805,215.358,213.288,214.817,216.557,220.728,218.255,229.167,223.508,218.756,227.013,224.882,222.947,222.727,217.996,216.212,215.515,230.775,217.618,215.332,203.075,200.855,195.299,190.31,188.897,179.468,176.295,172.623,167.58,164.947,166.235,159.881,154.618,146.736,145.864,143.699,138.751,135.428,131.678,125.77,120.745,114.572,112.244,109.118,109.159,110.448,107.105,111.913,126.9,
Germany,DEU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.105,157.727,153.303,150.314,147.844,144.281,140.48,135.199,129.383,126.811,125.456,121.87,120.763,119.369,113.98,111.806,108.484,106.198,104.309,103.586,101.933,98.648,95.548,94.684,91.119,92.451,89.99,86.511,86.917,83.621,85.005,,
Djibouti,DJI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,434.903,435.845,433.354,431.839,429.723,425.835,423.422,421.811,416.191,412.242,407.404,415.686,402.078,397.373,394.077,389.393,389.743,386.677,383.004,378.826,375.259,373.749,367.534,364.321,359.973,356.545,355.061,351.039,347.875,348.513,350.113,375.959,415.649,350.546,353.082,341.106,344.447,349.674,344.282,345.985,340.946,338.982,334.731,333.114,329.631,329.791,322.47,324.621,320.295,315.43,310.56,309.601,308.916,301.052,303.382,299.039,296.644,291.386,289.534,289.928,301.584,310.975,
Dominica,DMA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,223.264,211.714,199.825,220.851,195.934,205.315,226.133,221.338,220.869,220.431,220.692,238.138,223.465,204.056,197.839,206.686,226.734,219.936,204.078,186.753,188.246,170.179,160.803,133.898,151.537,173.443,205.063,207.328,209.508,234.221,235.303,224.27,226.77,215.565,208.14,210.937,218.041,201.006,208.061,200.675,164.978,179.618,192.673,187.761,181.62,181.68,173.244,186.771,176.593,175.894,190.23,203.093,184.297,196.331,186.437,191.877,187.967,200.79,168.649,169.992,168.955,174.032,
Denmark,DNK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,150.519,150.907,156.759,155.867,156.633,158.787,156.491,156.998,153.061,154.293,158.529,160.262,161.351,163.146,164.688,159.868,166.875,159.732,159.515,166.568,166.792,165.79,164.534,164.817,161.521,162.215,161.742,162.611,156.782,159.536,155.211,150.624,147.322,146.046,145.665,142.308,141.132,133.328,128.913,127.693,125.917,123.926,124.075,121.097,118.165,111.142,115.834,115.937,107.446,106.703,104.849,97.155,92.572,90.145,86.724,82.945,82.426,78.186,77.895,73.629,71.498,68.914,
Dominican Republic,DOM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,356.271,351.87,347.343,343.668,337.778,437.769,327.532,321.949,316.495,311.042,305.637,300.318,295.127,290.109,285.309,280.779,276.481,272.275,267.997,266.367,258.526,253.373,248.225,243.737,240.224,238.104,237.181,237.002,236.957,236.363,234.53,231.546,228.248,225.417,223.81,224.449,227.182,231.001,235.488,237.996,238.7,236.907,233.165,228.194,224.608,216.892,211.653,207.356,203.413,200.811,199.188,199.776,198.685,198.442,197.638,195.897,193.207,190.068,187.661,186.726,198.832,205.723,
Algeria,DZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,585.748,585.925,617.179,461.11,464.704,466.74,470.159,470.6,470.467,471.322,467.727,462.344,454.74,445.929,437.377,426.171,415.306,401.958,389.545,373.304,357.691,336.287,313.904,291.68,265.398,244.692,230.092,220.773,199.963,201.13,198.029,197.356,199.727,199.93,214.589,213.963,187.98,183.983,181.296,164.327,159.175,152.528,147.159,143.015,138.371,134.892,132.766,131.201,127.462,121.076,117.447,115.023,116.076,111.636,107.89,101.649,99.763,100.076,97.97,95.854,114.976,95.798,
East Asia & Pacific (excluding high income),EAP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,548.1537883,487.2627107,410.0661053,403.3383839,393.0340676,404.8974605,379.211269,364.6378518,357.7794943,347.0459245,338.2780447,325.433579,318.6544275,305.8606247,300.2525391,289.4879816,279.427579,271.4993522,265.2307859,257.9462407,251.367807,245.4041488,239.5855423,234.9713349,229.4965608,224.4023182,220.414223,215.5693594,212.2752516,207.8764065,204.7334567,199.6837973,193.8436862,189.9144025,186.5886393,184.1763327,181.8239594,178.0246806,175.3298997,173.0754469,170.831997,168.2663522,165.4311229,163.1607039,163.2786661,159.4461975,156.9881902,155.7825115,156.7009814,152.8307445,151.0799331,149.2074514,147.8591582,146.1913833,143.8140196,142.4928414,141.4674285,142.531577,137.4351449,135.3859859,136.7553373,142.4166704,
Early-demographic dividend,EAR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,382.9410511,380.1755446,376.8624596,371.992262,368.1380358,390.2196799,371.5901502,362.6822242,351.2497816,346.4204945,345.8283564,375.720551,332.8985946,328.7497369,323.6606805,319.896133,316.4197635,312.9231938,311.0285736,307.0189985,302.219514,301.3827598,297.060269,291.3476025,283.9322645,277.9142897,274.1942613,269.0968374,267.4028534,263.2972309,261.5664626,259.180541,255.9561086,254.9403833,253.5100942,250.7757678,249.5003101,248.0591754,245.1277895,243.1078467,241.0695641,239.7674209,235.9190735,234.1588234,231.9606838,228.158538,225.4349927,223.9822569,223.5873034,221.4037963,219.3708629,216.29393,213.6548405,210.6315799,205.5139982,201.5441714,198.4580165,195.8087277,193.6312425,191.8379011,205.5395951,234.9771779,
East Asia & Pacific,EAS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,506.2014705,452.718295,385.78643,379.0318676,369.2842677,378.6963057,355.9565704,342.5304639,336.777026,327.5450751,319.0342999,307.00245,300.9515823,289.6932922,284.279692,274.6012991,265.505081,258.8108699,253.2039372,246.3353177,241.1205247,234.9005117,229.8628343,226.3348653,220.7855295,216.070082,212.2687925,207.7533375,204.5734046,200.3271734,196.841675,192.0861595,186.7641298,183.0615623,179.8510312,177.7083074,175.3094634,171.5926306,169.2191608,167.0634072,164.662062,162.0105006,159.259662,157.3305423,157.1952283,153.7092641,151.1858901,149.864984,150.4286349,146.7039474,144.891424,143.1267715,141.469383,139.7227985,137.3948962,136.0199642,134.9663017,135.6956087,130.9449223,129.0068765,130.6638594,136.4499368,
Europe & Central Asia (excluding high income),ECA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,268.4640745,266.6248843,266.098426,262.6309784,257.3216132,263.1726316,265.773299,270.1185504,274.9578422,283.6287388,285.5896201,286.2103583,284.0815105,283.4328,285.8831538,293.8699571,296.2951322,302.7541742,305.0696156,309.9965055,311.1375972,307.8940785,302.8860933,302.9508067,307.4357979,290.8914569,262.2443331,261.7541457,265.2689456,273.4493001,280.6516361,287.2802873,318.3882569,354.6325896,369.5102406,363.074274,343.4273973,324.7982629,316.5619889,331.9360468,339.7529032,341.3313027,344.9854964,346.2711042,342.0554126,342.321861,321.7303142,309.1732654,303.4805181,284.1340736,276.4537762,266.1301527,255.784917,247.699802,238.5732908,,,,,,,,
Europe & Central Asia,ECS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,223.7968732,221.8656172,224.0007191,222.2474862,216.8597375,219.9344771,219.6531029,222.3327563,224.8812892,231.9386222,230.1350569,231.600331,229.5383877,229.5960142,230.0011456,234.3480064,236.2700745,238.4979226,240.0136739,241.9680174,243.0110504,239.3034432,235.307029,236.1637138,237.0743118,229.1807398,214.3894959,213.0829743,213.5756598,217.6712046,214.7317561,218.2846941,229.4102881,242.7417215,247.5728722,244.142778,233.4550346,223.1384866,218.0118942,223.4254334,224.4831978,223.9057981,224.610861,224.4160871,220.304788,219.0648233,208.9533951,202.2720559,198.0681388,188.3993619,183.4192679,177.2880924,171.264422,166.0553991,156.0543266,121.3910015,118.7108129,115.6139035,114.0836944,109.4890245,,,
Ecuador,ECU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,328.894,323.594,318.352,313.63,309.871,307.462,306.385,305.379,303.813,303.394,297.135,290.876,283.44,275.587,267.477,259.933,253.452,247.136,241.949,237.524,233.83,230.694,228.315,227.019,224.221,222.724,221.406,220.182,218.954,217.696,216.034,216.59,212.98,211.71,208.268,206.473,204.528,202.76,200.584,197.606,194.621,190.959,187.344,183.85,180.931,179.016,177.944,176.966,175.707,172.863,168.309,161.901,154.901,148.173,142.674,139.174,139.034,138.002,139.401,141.688,213.076,198.146,
"Egypt, Arab Rep.",EGY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,334.07,332.015,328.232,323.986,319.846,316.36,320.845,335.483,329.102,342.171,342.427,335.595,332.635,348.297,326.925,322.846,319.187,314.654,307.462,301.936,294.896,292.719,289.781,283.76,276.719,272.506,268.952,260.271,254.066,244.281,242.398,234.84,234.045,230.118,232.3,230.611,228.068,225.111,222.037,220.847,222.621,220.876,219.834,226.371,225.71,227.408,227.08,227.538,225.917,222.504,220.484,218.292,213.631,215.247,208.015,204.216,198.622,189.703,185.95,182.015,185.848,198.911,
Euro area,EMU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,197.0079973,193.4791528,197.8603199,198.7231955,192.4270419,193.5036536,190.1216837,190.7583165,190.5754228,195.574719,187.7173452,189.8654056,187.9069974,186.1381841,185.8099914,186.2081379,185.64247,181.9627792,180.2919348,178.149527,176.6007477,173.4484821,169.8524688,170.5761181,167.396321,164.706941,160.1129458,157.0904335,154.9985272,154.8710132,154.9638189,155.0637618,152.0563533,150.2605966,148.2745527,145.866326,141.4538348,135.687273,132.4431937,130.3325181,127.996922,125.9225126,123.7310795,121.6278939,116.2416565,114.5978559,111.7838963,109.5252589,106.5354925,104.1294271,101.1331446,98.23985616,95.58282233,92.63738694,89.34427562,89.58591563,86.61941205,84.77078803,83.58761446,80.88655048,87.07263298,,
Eritrea,ERI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,523.964,520.465,519.5,517.345,513.43,510.616,507.966,509.266,508.102,503.409,502.092,499.116,497.004,493.861,516.124,537.544,534.693,529.853,522.246,516.661,492.652,486.615,503.668,494.685,488.119,485.289,456.638,466.942,457.194,470.421,428.157,421.04,368.905,362.187,356.281,348.901,343.786,343.812,643.227,772.718,383.152,335.075,329.118,324.867,317.492,310.99,294.28,288.468,282.773,274.319,269.57,263.619,256.558,255.451,250.365,244.416,243.233,239.021,234.181,231.268,234.245,245.654,
Spain,ESP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,178.114,172.224,175.85,175.981,170.817,167.692,168.584,167.034,163.38,172.416,164.68,170.39,158.623,162.687,160.711,158.948,157.188,153.285,152.933,149.857,145.031,143.009,138.08,139.023,139.805,141.379,138.158,138.56,142.042,145.002,144.769,146.386,143.36,139.883,137.579,137.928,135.784,125.842,121.282,122.004,118.721,116.551,114.494,113.835,109.517,107.352,103.369,100.531,96.788,92.228,88.989,85.896,83.203,79.558,77.498,76.998,74.537,73.061,72.383,69.721,74.422,,
Estonia,EST,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,244.737,239.289,235.886,244.936,235.558,231.587,234.206,242.848,246.607,259.218,256.377,260.265,271.554,258.262,261.686,280.77,286.99,283.72,303.158,310.457,303.052,307.545,297.974,306.578,305.903,295.567,260.958,262.271,266.357,271.676,300.013,316.458,323.353,363.257,412.734,390.308,332.11,329.686,342.904,317.751,308.009,325.356,312.834,292.249,288.777,274.185,272.526,276.966,243.48,229.24,203.039,203.78,198.315,169.327,181.112,169.877,168.184,154.542,157.234,147.038,,,
Ethiopia,ETH,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,475.608,469.276,467.011,461.052,462.094,460.178,485.043,460.775,457.861,458.519,458.137,458.17,472.002,471.764,494.045,501.199,486.796,487.128,488.804,468.214,459.459,453.636,455.967,532.699,530.739,516.718,511.717,433.643,448.943,457.127,475.66,437.691,420.185,415.599,411.947,408.581,400.487,397.302,397.557,427.436,392.511,388.578,391.491,380.221,376.493,374.864,360.798,348.411,336.02,325.346,313.305,300.98,292.922,286.512,280.699,275.376,270.596,262.852,260.701,255.844,263.664,277.053,
European Union,EUU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,194.9425612,191.9072505,196.6252891,195.0091736,189.2780433,190.2054965,187.0562245,190.113911,190.15981,196.1326758,190.2915064,193.4850163,190.0311538,190.063626,188.778282,190.9557167,192.0499073,191.1867947,191.432825,190.6099811,192.6577917,188.2817099,185.3115714,187.9586018,186.4276321,185.738231,181.9477988,179.7800514,177.6316326,178.9868333,175.134788,176.7231066,174.1395753,171.2928225,169.5585812,168.006502,163.1894175,158.3543458,154.6633572,152.1322848,147.7234339,145.0211332,143.1547971,141.8917805,137.8827785,135.5588004,132.4944443,129.7777912,125.8947197,122.7046594,119.075155,115.4719432,112.345276,108.2603181,104.5614082,104.5167348,101.1770107,98.79034205,97.59217344,94.30810776,97.01553975,,
Fragile and conflict affected situations,FCS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,424.9472372,423.8189395,416.3347745,416.3440912,410.5952246,411.9675723,412.0245793,417.6630247,411.6452691,411.3258207,401.4580851,393.1029567,394.0759061,385.3018757,382.9361353,385.0098394,380.8712181,376.1570405,378.7116184,376.7701936,377.0258567,378.0979621,383.1332635,387.7332573,396.9246889,392.5924843,385.0567744,386.6365337,392.3840416,376.3790055,380.0175754,376.9722724,379.6103509,376.3664007,367.0290639,377.4218551,378.5856012,374.9897058,383.2640236,375.0136665,361.7972784,360.6815102,357.8153606,357.2893534,356.9225654,354.0871179,347.1210343,343.0264173,339.1993986,324.4137657,320.522954,311.9118327,311.8814509,309.6037468,308.7884939,305.2060797,303.9390161,300.4784997,296.3054412,291.9928634,301.5824199,314.9317634,
Finland,FIN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,254.083,255.175,262.441,261.564,258.377,265.116,256.956,257.265,259.429,266.892,253.924,263.342,250.961,244.629,248.947,234.771,235.879,233.883,221.575,215.752,204.126,203.725,195.301,188.479,187.903,189.038,189.024,182.906,188.015,184.473,183.067,175.568,168.724,162.809,154.649,156.228,153.78,150.892,148.682,145.398,144.431,137.82,133.525,134.905,136.514,137.234,132.326,133.39,129.197,123.904,120.426,115.107,107.877,104.868,98.834,94.538,94.85,90.312,89.859,87.823,91.897,86.883,
Fiji,FJI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,355.258,354.119,346.812,340.837,335.187,326.885,326.776,320.979,323.087,334.877,333.749,334.45,338.626,356.357,343.453,343.017,344.428,341.182,338.531,329.081,336.461,338.572,340.434,333.133,323.874,312.065,313.107,310.593,308.211,306.043,302.98,301.613,298.177,296.141,294.416,291.993,290.282,288.716,286.851,285.42,294.554,293.133,304.856,293.2,286.732,282.011,275.542,274.774,272.757,269.125,264.011,260.513,256.419,259.781,259.844,270.839,256.585,245.053,242.047,238.493,235.5,244.298,
France,FRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.036,214.39,219.341,222.354,212.061,217.854,212.846,213.778,213.054,217.929,204.659,208.877,209.243,206.228,204.52,205.232,207.233,201.006,198.331,198.265,195.909,192.75,191.696,190.313,187.453,185.106,181.793,174.992,172.562,171.342,167.565,165.877,163.67,162.367,159.833,156.392,152.142,146.084,143.194,141.157,138.639,138.186,136.68,134.868,126.87,126.589,123.283,120.77,118.248,118.419,115.675,112.601,109.097,105.322,100.472,101.59,97.921,95.38,94.2,91.761,92.936,,
Faroe Islands,FRO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,334.521,326.629,318.72,322.395,319.189,314.858,317.652,314.091,310.244,306.825,308.35,303.84,301.87,301.382,300.896,300.268,299.431,300.137,296.052,299.245,290.78,284.362,280.192,266.446,258.216,252.693,250.949,248.362,241.049,238.741,231.753,229.719,229.782,223.449,223.783,214.01,209.125,201.852,198.301,194.769,191.166,180.86,184.607,177.293,175.615,176.283,169.378,171.405,174.365,176.912,176.392,176.524,177.32,177.111,179.812,183.395,183.684,190.702,198.084,207.412,219.922,219.939,
Gabon,GAB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,402.961,397.343,392.742,387.553,387.258,377.652,373.328,370.602,366.215,364.182,357.023,352.305,348.336,347.519,343.586,340.495,336.218,331.229,326.931,324.734,320.745,320.826,317.37,311.099,309.388,304.773,299.07,298.675,296.865,293.18,292.782,292.396,285.799,285.637,285.357,287.561,290.725,292.179,287.064,289.73,292.688,288.907,292.417,292.622,290.557,293.051,290.041,290.296,289.413,293.253,285.536,291.846,286.151,287.784,288.782,284.023,278.609,280.328,279.043,269.162,270.109,285.584,
United Kingdom,GBR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,186.211,188.075,187.241,189.592,184.218,183.972,184.217,176.861,179.013,182.491,180.28,176.118,179.238,179.114,176.043,171.309,171.754,166.946,168.413,168.58,161.793,157.789,153.708,149.983,145.223,143.619,141.297,137.5,134.77,130.522,129.27,126.785,122.738,122.623,118.108,118.726,116.981,114.328,113.608,112.402,108.445,107.221,105.896,103.807,99.554,97.444,99.258,97.559,96.722,94.258,91.112,87.285,83.932,85.193,83.909,84.586,85.682,84.624,87.147,85.272,94.281,,
Georgia,GEO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,322.368,323.565,318.491,316.668,312.748,306.366,309.706,306.573,300.52,299.012,298.332,295.355,290.188,282.531,281.613,278.198,275.99,271.809,268.415,266.786,260.881,260.121,256.35,260.802,258.648,256.234,256.659,257.343,256.412,262.718,262.996,267.726,284.053,292.422,257.483,256.9,256.546,253.223,249.762,248.236,246.438,252.144,250.203,248.519,246.949,244.321,244.422,239.429,253.387,241.07,238.993,235.616,240.062,236.467,228.461,224.903,220.703,217.559,222.556,221.687,231.779,253.072,
Ghana,GHA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,410.517,406.193,406.498,404.231,406.197,404.116,404.51,406.189,405.374,405.51,403.472,404.824,401.595,398.062,395.366,391.533,387.294,383.962,379.793,378.202,374.068,375.447,371.09,369.516,364.8,364.336,356.149,346.445,340.138,331.854,326.167,321.237,320.05,312.517,322.424,315.288,314.353,312.533,307.457,303.735,303.858,310.299,308.468,304.584,306.01,299.552,296.581,299.038,295.062,294.58,291.312,290.586,292.002,285.68,281.682,281.403,274.45,273.793,274.577,268.562,281.151,287.935,
Gibraltar,GIB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,187.409,184.727,184.893,180.847,185.959,186.998,187.02,182.503,177.937,188.651,177.649,172.108,171.777,167.522,166.753,162.628,167.397,160.602,159.849,158.887,153.461,148.368,148.885,144.132,137.64,137.263,131.958,139.295,127.585,135.478,123.253,127.725,132.372,114.244,108.703,122.059,114.875,100.51,93.715,89.094,84.202,82.873,94.649,93.591,84.079,90.028,96.115,110.548,97.557,82.279,88.421,84.339,65.86,90.498,88.398,95.915,76.9,75.122,72.081,69.591,69.334,87.431,
Guinea,GIN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,463.43,460.798,460.403,459.064,457.389,454.99,451.48,449.573,444.413,443.769,440.707,437.569,433.636,431.163,429.858,424.972,419.833,418.074,413.579,408.458,403.748,399.453,389.356,385.021,375.996,368.982,362.801,356.698,355.313,353.428,354.245,352.884,346.699,342.355,345.626,338.363,331.861,324.78,314.524,317.842,322.817,330.948,323.098,323.754,324.259,322.853,320.611,319.663,316.592,313.624,312.9,309.62,309.744,303.593,306.27,300.582,286.703,286.215,281.443,280.338,288.494,303.082,
"Gambia, The",GMB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,483.826,481.333,478.896,475.274,473.51,469.757,465.198,461.828,459.598,456.423,451.081,449.753,446.862,442.805,441.261,438.067,432.684,428.548,433.894,420.983,416.103,476.179,405.859,401.221,398.326,392.836,390.415,384.976,376.963,373.857,368.546,362.582,355.249,348.25,334.88,328.679,324.245,329.693,327.619,328.487,329.7,332.619,334.676,325.99,320.26,320.689,310.774,303.868,293.208,294.197,287.256,278.103,275.341,273.392,277.921,275.021,271.493,275.099,275.69,269.133,292.306,302.788,
Guinea-Bissau,GNB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,464.621,461.405,461.563,604.559,601.474,597.227,595.567,593.329,589.713,584.443,582.306,578.035,573.491,570.885,435.558,433.412,429.216,429.394,426.606,422.474,418.827,418.278,414.087,411.444,411.84,408.042,407.35,404.457,398.483,397.961,396.461,395.45,391.788,391.345,399.973,393.644,400.245,430.971,499.843,487.998,427.894,428.466,424.561,421.567,412.834,415.494,402.493,390.184,389.036,381.983,378.484,367.039,358.19,353.169,351.273,345.857,339.359,332.507,331.077,324.474,353.359,362.432,
Equatorial Guinea,GNQ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,444.874,443.754,440.256,438.158,438.768,435.66,435.683,433.381,434.251,742.407,740.905,616.742,458.377,457.222,536.261,636.963,778.875,541.599,540.815,568.023,404.018,399.332,396.322,392.789,391.968,390.108,386.89,383.552,382.749,382.254,377.6,376.978,377.054,373.763,372.726,372.045,372.521,368.348,364.076,363.542,359.711,355.21,352.223,347.115,343.786,341.416,336.607,333.55,329.31,328.137,325.384,320.682,316.112,313.154,312.676,308.122,302.471,302.801,296.427,291.035,318.217,321.862,
